FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
33147,20130630,8,2,1,96,7.0,2013-06-30 00:00:00.000
33148,20130630,8,6,1,52,34501.720000000001,2013-06-30 00:00:00.000
33149,20130630,8,6,1,53,25875.810000000001,2013-06-30 00:00:00.000
33150,20130630,8,6,1,54,34.420000000000002,2013-06-30 00:00:00.000
33151,20130630,8,6,1,56,121470.00999999999,2013-06-30 00:00:00.000
33152,20130630,8,6,1,57,12939.200000000001,2013-06-30 00:00:00.000
33153,20130630,8,6,1,60,50739.910000000003,2013-06-30 00:00:00.000
33154,20130630,8,6,1,61,5726.9499999999998,2013-06-30 00:00:00.000
33155,20130630,8,6,1,62,2604.1599999999999,2013-06-30 00:00:00.000
33156,20130630,8,6,1,63,12939.200000000001,2013-06-30 00:00:00.000
33157,20130630,8,6,1,65,570.78999999999996,2013-06-30 00:00:00.000
33158,20130630,8,6,1,66,519.26999999999998,2013-06-30 00:00:00.000
33159,20130630,8,6,1,67,279.87,2013-06-30 00:00:00.000
33160,20130630,8,6,1,68,207.15000000000001,2013-06-30 00:00:00.000
33161,20130630,8,6,1,69,58.659999999999997,2013-06-30 00:00:00.000
33162,20130630,8,6,1,71,79.870000000000005,2013-06-30 00:00:00.000
33163,20130630,8,6,1,72,863.22000000000003,2013-06-30 00:00:00.000
33164,20130630,8,6,1,73,425.32999999999998,2013-06-30 00:00:00.000
33165,20130630,8,6,1,74,448.06,2013-06-30 00:00:00.000
33166,20130630,8,6,1,76,3772.3600000000001,2013-06-30 00:00:00.000
33167,20130630,8,6,1,77,1014.74,2013-06-30 00:00:00.000
33168,20130630,8,6,1,78,316.24000000000001,2013-06-30 00:00:00.000
33169,20130630,8,6,1,80,1210.1900000000001,2013-06-30 00:00:00.000
33170,20130630,8,6,1,81,749.58000000000004,2013-06-30 00:00:00.000
33171,20130630,8,6,1,82,73.810000000000002,2013-06-30 00:00:00.000
33172,20130630,8,6,1,83,257.14999999999998,2013-06-30 00:00:00.000
33173,20130630,8,6,1,84,219.27000000000001,2013-06-30 00:00:00.000
33174,20130630,8,6,1,85,205.63,2013-06-30 00:00:00.000
33175,20130630,8,6,1,87,1092.01,2013-06-30 00:00:00.000
33176,20130630,8,6,1,89,213.21000000000001,2013-06-30 00:00:00.000
33177,20130630,8,6,1,90,328.36000000000001,2013-06-30 00:00:00.000
33178,20130630,8,6,1,91,-261.04000000000002,2013-06-30 00:00:00.000
33179,20130630,8,6,1,92,437.44999999999999,2013-06-30 00:00:00.000
33180,20130630,8,6,1,94,28953.139999999999,2013-06-30 00:00:00.000
33181,20130630,8,6,1,96,8.0,2013-06-30 00:00:00.000
33182,20130630,8,6,1,97,699.0,2013-06-30 00:00:00.000
33183,20130630,8,6,1,99,34500.0,2013-06-30 00:00:00.000
33184,20130630,8,6,1,101,431271.23999999999,2013-06-30 00:00:00.000
33185,20130630,8,7,1,4,591968.17000000004,2013-06-30 00:00:00.000
33186,20130630,8,7,1,6,1285259.8799999999,2013-06-30 00:00:00.000
33187,20130630,8,7,1,7,41088.209999999999,2013-06-30 00:00:00.000
33188,20130630,8,7,1,8,25704.59,2013-06-30 00:00:00.000
33189,20130630,8,7,1,13,181222.64000000001,2013-06-30 00:00:00.000
33190,20130630,8,7,1,14,119529.07000000001,2013-06-30 00:00:00.000
33191,20130630,8,7,1,15,251911.84,2013-06-30 00:00:00.000
33192,20130630,8,7,1,18,18710.52,2013-06-30 00:00:00.000
33193,20130630,8,7,1,19,59618.860000000001,2013-06-30 00:00:00.000
33194,20130630,8,7,1,20,19831.75,2013-06-30 00:00:00.000
33195,20130630,8,7,1,21,114156.24000000001,2013-06-30 00:00:00.000
33196,20130630,8,7,1,22,15890.77,2013-06-30 00:00:00.000
33197,20130630,8,7,1,23,6693.6300000000001,2013-06-30 00:00:00.000
33198,20130630,8,7,1,24,32242.59,2013-06-30 00:00:00.000
33199,20130630,8,7,1,28,29092.529999999999,2013-06-30 00:00:00.000
33200,20130630,8,7,1,29,275527.42999999999,2013-06-30 00:00:00.000
33201,20130630,8,7,1,31,99842.339999999997,2013-06-30 00:00:00.000
33202,20130630,8,7,1,32,45488.290000000001,2013-06-30 00:00:00.000
33203,20130630,8,7,1,33,35963.870000000003,2013-06-30 00:00:00.000
33204,20130630,8,7,1,34,89069.410000000003,2013-06-30 00:00:00.000
33205,20130630,8,7,1,35,102213.59,2013-06-30 00:00:00.000
33206,20130630,8,7,1,37,96501.360000000001,2013-06-30 00:00:00.000
33207,20130630,8,7,1,38,49200.480000000003,2013-06-30 00:00:00.000
33208,20130630,8,7,1,39,104231.81,2013-06-30 00:00:00.000
33209,20130630,8,7,1,40,42456.419999999998,2013-06-30 00:00:00.000
33210,20130630,8,7,1,43,-66408.990000000005,2013-06-30 00:00:00.000
33211,20130630,8,7,1,46,1969518.9199999999,2013-06-30 00:00:00.000
33212,20130630,8,7,1,100,30575.889999999999,2013-06-30 00:00:00.000
33213,20130630,11,1,1,60,40461.089999999997,2013-06-30 00:00:00.000
33214,20130630,11,1,1,61,3735.9400000000001,2013-06-30 00:00:00.000
33215,20130630,11,1,1,62,4151.8999999999996,2013-06-30 00:00:00.000
33216,20130630,11,1,1,65,707.15999999999997,2013-06-30 00:00:00.000
33217,20130630,11,1,1,66,641.20000000000005,2013-06-30 00:00:00.000
33218,20130630,11,1,1,67,315.66000000000003,2013-06-30 00:00:00.000
33219,20130630,11,1,1,68,242.25,2013-06-30 00:00:00.000
33220,20130630,11,1,1,69,70.969999999999999,2013-06-30 00:00:00.000
33221,20130630,11,1,1,71,109.27,2013-06-30 00:00:00.000
33222,20130630,11,1,1,73,422.04000000000002,2013-06-30 00:00:00.000
33223,20130630,11,1,1,74,389.06,2013-06-30 00:00:00.000
33224,20130630,11,1,1,76,448.63999999999999,2013-06-30 00:00:00.000
33225,20130630,11,1,1,77,807.15999999999997,2013-06-30 00:00:00.000
33226,20130630,11,1,1,78,218.84999999999999,2013-06-30 00:00:00.000
33227,20130630,11,1,1,80,855.02999999999997,2013-06-30 00:00:00.000
33228,20130630,11,1,1,81,529.49000000000001,2013-06-30 00:00:00.000
33229,20130630,11,1,1,82,53.950000000000003,2013-06-30 00:00:00.000
33230,20130630,11,1,1,83,185.87,2013-06-30 00:00:00.000
33231,20130630,11,1,1,84,160.34,2013-06-30 00:00:00.000
33232,20130630,11,1,1,85,148.63,2013-06-30 00:00:00.000
33233,20130630,11,1,1,87,747.58000000000004,2013-06-30 00:00:00.000
33234,20130630,11,1,1,89,199.69999999999999,2013-06-30 00:00:00.000
33235,20130630,11,1,1,90,307.14999999999998,2013-06-30 00:00:00.000
33236,20130630,11,1,1,91,-243.91999999999999,2013-06-30 00:00:00.000
33237,20130630,11,1,1,92,409.27999999999997,2013-06-30 00:00:00.000
33238,20130630,11,1,1,94,236.93000000000001,2013-06-30 00:00:00.000
33239,20130630,11,1,1,96,10.0,2013-06-30 00:00:00.000
33240,20130630,11,2,1,12,16820.220000000001,2013-06-30 00:00:00.000
33241,20130630,11,2,1,60,14047.83,2013-06-30 00:00:00.000
33242,20130630,11,2,1,61,1153.97,2013-06-30 00:00:00.000
33243,20130630,11,2,1,62,1441.21,2013-06-30 00:00:00.000
33244,20130630,11,2,1,65,293.31999999999999,2013-06-30 00:00:00.000
33245,20130630,11,2,1,66,266.72000000000003,2013-06-30 00:00:00.000
33246,20130630,11,2,1,67,133.74000000000001,2013-06-30 00:00:00.000
33247,20130630,11,2,1,68,100.76000000000001,2013-06-30 00:00:00.000
33248,20130630,11,2,1,69,30.550000000000001,2013-06-30 00:00:00.000
33249,20130630,11,2,1,71,44.380000000000003,2013-06-30 00:00:00.000
33250,20130630,11,2,1,73,173.09999999999999,2013-06-30 00:00:00.000
33251,20130630,11,2,1,74,366.72000000000003,2013-06-30 00:00:00.000
33252,20130630,11,2,1,76,183.74000000000001,2013-06-30 00:00:00.000
33253,20130630,11,2,1,77,328.42000000000002,2013-06-30 00:00:00.000
33254,20130630,11,2,1,78,90.120000000000005,2013-06-30 00:00:00.000
33255,20130630,11,2,1,80,327.36000000000001,2013-06-30 00:00:00.000
33256,20130630,11,2,1,81,203.94999999999999,2013-06-30 00:00:00.000
33257,20130630,11,2,1,82,20.969999999999999,2013-06-30 00:00:00.000
33258,20130630,11,2,1,83,69.909999999999997,2013-06-30 00:00:00.000
33259,20130630,11,2,1,84,59.270000000000003,2013-06-30 00:00:00.000
33260,20130630,11,2,1,85,56.079999999999998,2013-06-30 00:00:00.000
33261,20130630,11,2,1,87,299.69999999999999,2013-06-30 00:00:00.000
33262,20130630,11,2,1,89,73.099999999999994,2013-06-30 00:00:00.000
33263,20130630,11,2,1,90,112.45999999999999,2013-06-30 00:00:00.000
33264,20130630,11,2,1,91,-88.599999999999994,2013-06-30 00:00:00.000
33265,20130630,11,2,1,92,149.69999999999999,2013-06-30 00:00:00.000
33266,20130630,11,2,1,94,91.189999999999998,2013-06-30 00:00:00.000
33267,20130630,11,2,1,96,4.0,2013-06-30 00:00:00.000
33268,20130630,11,3,1,60,16032.969999999999,2013-06-30 00:00:00.000
33269,20130630,11,3,1,61,1645.47,2013-06-30 00:00:00.000
33270,20130630,11,3,1,62,823.11000000000001,2013-06-30 00:00:00.000
33271,20130630,11,3,1,65,133.74000000000001,2013-06-30 00:00:00.000
33272,20130630,11,3,1,66,120.97,2013-06-30 00:00:00.000
33273,20130630,11,3,1,67,66.719999999999999,2013-06-30 00:00:00.000
33274,20130630,11,3,1,68,50.759999999999998,2013-06-30 00:00:00.000
33275,20130630,11,3,1,69,14.59,2013-06-30 00:00:00.000
33276,20130630,11,3,1,71,22.039999999999999,2013-06-30 00:00:00.000
33277,20130630,11,3,1,73,109.27,2013-06-30 00:00:00.000
33278,20130630,11,3,1,74,198.63999999999999,2013-06-30 00:00:00.000
33279,20130630,11,3,1,76,149.69999999999999,2013-06-30 00:00:00.000
33280,20130630,11,3,1,77,269.91000000000003,2013-06-30 00:00:00.000
33281,20130630,11,3,1,78,96.510000000000005,2013-06-30 00:00:00.000
33282,20130630,11,3,1,80,349.69999999999999,2013-06-30 00:00:00.000
33283,20130630,11,3,1,81,216.72,2013-06-30 00:00:00.000
33284,20130630,11,3,1,82,22.039999999999999,2013-06-30 00:00:00.000
33285,20130630,11,3,1,83,76.290000000000006,2013-06-30 00:00:00.000
33286,20130630,11,3,1,84,65.650000000000006,2013-06-30 00:00:00.000
33287,20130630,11,3,1,85,60.329999999999998,2013-06-30 00:00:00.000
33288,20130630,11,3,1,87,299.69999999999999,2013-06-30 00:00:00.000
33289,20130630,11,3,1,89,82.680000000000007,2013-06-30 00:00:00.000
33290,20130630,11,3,1,90,126.29000000000001,2013-06-30 00:00:00.000
33291,20130630,11,3,1,91,-99.239999999999995,2013-06-30 00:00:00.000
33292,20130630,11,3,1,92,168.84999999999999,2013-06-30 00:00:00.000
33293,20130630,11,3,1,94,97.569999999999993,2013-06-30 00:00:00.000
33294,20130630,11,3,1,96,4.0,2013-06-30 00:00:00.000
33295,20130630,11,4,1,60,15269.129999999999,2013-06-30 00:00:00.000
33296,20130630,11,4,1,61,1879.52,2013-06-30 00:00:00.000
33297,20130630,11,4,1,62,784.82000000000005,2013-06-30 00:00:00.000
33298,20130630,11,4,1,65,153.94999999999999,2013-06-30 00:00:00.000
33299,20130630,11,4,1,66,140.12,2013-06-30 00:00:00.000
33300,20130630,11,4,1,67,73.099999999999994,2013-06-30 00:00:00.000
33301,20130630,11,4,1,68,53.950000000000003,2013-06-30 00:00:00.000
33302,20130630,11,4,1,69,15.65,2013-06-30 00:00:00.000
33303,20130630,11,4,1,71,22.039999999999999,2013-06-30 00:00:00.000
33304,20130630,11,4,1,73,113.53,2013-06-30 00:00:00.000
33305,20130630,11,4,1,74,218.84999999999999,2013-06-30 00:00:00.000
33306,20130630,11,4,1,76,153.94999999999999,2013-06-30 00:00:00.000
33307,20130630,11,4,1,77,275.23000000000002,2013-06-30 00:00:00.000
33308,20130630,11,4,1,78,91.189999999999998,2013-06-30 00:00:00.000
33309,20130630,11,4,1,80,334.81,2013-06-30 00:00:00.000
33310,20130630,11,4,1,81,207.15000000000001,2013-06-30 00:00:00.000
33311,20130630,11,4,1,82,20.969999999999999,2013-06-30 00:00:00.000
33312,20130630,11,4,1,83,72.040000000000006,2013-06-30 00:00:00.000
33313,20130630,11,4,1,84,60.329999999999998,2013-06-30 00:00:00.000
33314,20130630,11,4,1,85,58.210000000000001,2013-06-30 00:00:00.000
33315,20130630,11,4,1,87,299.69999999999999,2013-06-30 00:00:00.000
33316,20130630,11,4,1,89,77.359999999999999,2013-06-30 00:00:00.000
33317,20130630,11,4,1,90,117.78,2013-06-30 00:00:00.000
33318,20130630,11,4,1,91,-92.859999999999999,2013-06-30 00:00:00.000
33319,20130630,11,4,1,92,157.15000000000001,2013-06-30 00:00:00.000
33320,20130630,11,4,1,94,93.310000000000002,2013-06-30 00:00:00.000
33321,20130630,11,4,1,96,4.0,2013-06-30 00:00:00.000
33322,20130630,11,6,1,52,515.65999999999997,2013-06-30 00:00:00.000
33323,20130630,11,6,1,53,3090.1799999999998,2013-06-30 00:00:00.000
33324,20130630,11,6,1,54,53.950000000000003,2013-06-30 00:00:00.000
33325,20130630,11,6,1,56,14521.24,2013-06-30 00:00:00.000
33326,20130630,11,6,1,57,3090.1799999999998,2013-06-30 00:00:00.000
33327,20130630,11,6,1,60,27787.450000000001,2013-06-30 00:00:00.000
33328,20130630,11,6,1,61,2851.8800000000001,2013-06-30 00:00:00.000
33329,20130630,11,6,1,62,2280.5900000000001,2013-06-30 00:00:00.000
33330,20130630,11,6,1,63,1206.0999999999999,2013-06-30 00:00:00.000
33331,20130630,11,6,1,65,413.52999999999997,2013-06-30 00:00:00.000
33332,20130630,11,6,1,66,376.30000000000001,2013-06-30 00:00:00.000
33333,20130630,11,6,1,67,186.93000000000001,2013-06-30 00:00:00.000
33334,20130630,11,6,1,68,140.12,2013-06-30 00:00:00.000
33335,20130630,11,6,1,69,42.25,2013-06-30 00:00:00.000
33336,20130630,11,6,1,71,60.329999999999998,2013-06-30 00:00:00.000
33337,20130630,11,6,1,72,120.97,2013-06-30 00:00:00.000
33338,20130630,11,6,1,73,257.14999999999998,2013-06-30 00:00:00.000
33339,20130630,11,6,1,74,320.98000000000002,2013-06-30 00:00:00.000
33340,20130630,11,6,1,76,624.16999999999996,2013-06-30 00:00:00.000
33341,20130630,11,6,1,77,532.67999999999995,2013-06-30 00:00:00.000
33342,20130630,11,6,1,78,146.50999999999999,2013-06-30 00:00:00.000
33343,20130630,11,6,1,80,549.71000000000004,2013-06-30 00:00:00.000
33344,20130630,11,6,1,81,340.13,2013-06-30 00:00:00.000
33345,20130630,11,6,1,82,32.670000000000002,2013-06-30 00:00:00.000
33346,20130630,11,6,1,83,113.53,2013-06-30 00:00:00.000
33347,20130630,11,6,1,84,94.379999999999995,2013-06-30 00:00:00.000
33348,20130630,11,6,1,85,91.189999999999998,2013-06-30 00:00:00.000
33349,20130630,11,6,1,87,524.16999999999996,2013-06-30 00:00:00.000
33350,20130630,11,6,1,89,118.84999999999999,2013-06-30 00:00:00.000
33351,20130630,11,6,1,90,181.61000000000001,2013-06-30 00:00:00.000
33352,20130630,11,6,1,91,-143.91999999999999,2013-06-30 00:00:00.000
33353,20130630,11,6,1,92,241.19,2013-06-30 00:00:00.000
33354,20130630,11,6,1,94,3347.6300000000001,2013-06-30 00:00:00.000
33355,20130630,11,6,1,96,7.0,2013-06-30 00:00:00.000
33356,20130630,11,6,1,97,217.0,2013-06-30 00:00:00.000
33357,20130630,11,6,1,99,27000.0,2013-06-30 00:00:00.000
33358,20130630,11,6,1,101,51494.269999999997,2013-06-30 00:00:00.000
33359,20130630,11,7,1,4,77378.800000000003,2013-06-30 00:00:00.000
33360,20130630,11,7,1,6,558367.55000000005,2013-06-30 00:00:00.000
33361,20130630,11,7,1,7,19456.439999999999,2013-06-30 00:00:00.000
33362,20130630,11,7,1,8,11167.99,2013-06-30 00:00:00.000
33363,20130630,11,7,1,13,84592.759999999995,2013-06-30 00:00:00.000
33364,20130630,11,7,1,14,54161.339999999997,2013-06-30 00:00:00.000
33365,20130630,11,7,1,15,121724.3,2013-06-30 00:00:00.000
33366,20130630,11,7,1,18,5255.1099999999997,2013-06-30 00:00:00.000
33367,20130630,11,7,1,19,16743.619999999999,2013-06-30 00:00:00.000
33368,20130630,11,7,1,20,4833.8299999999999,2013-06-30 00:00:00.000
33369,20130630,11,7,1,21,91005.649999999994,2013-06-30 00:00:00.000
33370,20130630,11,7,1,22,4508.29,2013-06-30 00:00:00.000
33371,20130630,11,7,1,23,1861.4300000000001,2013-06-30 00:00:00.000
33372,20130630,11,7,1,24,8674.3199999999997,2013-06-30 00:00:00.000
33373,20130630,11,7,1,28,9088.1599999999999,2013-06-30 00:00:00.000
33374,20130630,11,7,1,29,67162.649999999994,2013-06-30 00:00:00.000
33375,20130630,11,7,1,31,77035.169999999998,2013-06-30 00:00:00.000
33376,20130630,11,7,1,32,12289.290000000001,2013-06-30 00:00:00.000
33377,20130630,11,7,1,33,9896.6900000000005,2013-06-30 00:00:00.000
33378,20130630,11,7,1,34,42994.110000000001,2013-06-30 00:00:00.000
33379,20130630,11,7,1,35,29269.389999999999,2013-06-30 00:00:00.000
33380,20130630,11,7,1,37,27355.52,2013-06-30 00:00:00.000
33381,20130630,11,7,1,38,13172.280000000001,2013-06-30 00:00:00.000
33382,20130630,11,7,1,39,70102.070000000007,2013-06-30 00:00:00.000
33383,20130630,11,7,1,40,13262.709999999999,2013-06-30 00:00:00.000
33384,20130630,11,7,1,43,164920.73000000001,2013-06-30 00:00:00.000
33385,20130630,11,7,1,46,530831.73999999999,2013-06-30 00:00:00.000
33386,20130630,11,7,1,100,9171.1399999999994,2013-06-30 00:00:00.000
33387,20130630,12,1,1,60,19574.529999999999,2013-06-30 00:00:00.000
33388,20130630,12,1,1,61,2410.3800000000001,2013-06-30 00:00:00.000
33389,20130630,12,1,1,62,1005.03,2013-06-30 00:00:00.000
33390,20130630,12,1,1,65,196.50999999999999,2013-06-30 00:00:00.000
33391,20130630,12,1,1,66,178.41999999999999,2013-06-30 00:00:00.000
33392,20130630,12,1,1,67,94.379999999999995,2013-06-30 00:00:00.000
33393,20130630,12,1,1,68,73.099999999999994,2013-06-30 00:00:00.000
33394,20130630,12,1,1,69,19.91,2013-06-30 00:00:00.000
33395,20130630,12,1,1,71,28.420000000000002,2013-06-30 00:00:00.000
33396,20130630,12,1,1,73,149.69999999999999,2013-06-30 00:00:00.000
33397,20130630,12,1,1,74,282.68000000000001,2013-06-30 00:00:00.000
33398,20130630,12,1,1,76,196.50999999999999,2013-06-30 00:00:00.000
33399,20130630,12,1,1,77,352.88999999999999,2013-06-30 00:00:00.000
33400,20130630,12,1,1,78,128.41999999999999,2013-06-30 00:00:00.000
33401,20130630,12,1,1,80,460.33999999999997,2013-06-30 00:00:00.000
33402,20130630,12,1,1,81,284.81,2013-06-30 00:00:00.000
33403,20130630,12,1,1,82,29.48,2013-06-30 00:00:00.000
33404,20130630,12,1,1,83,101.81999999999999,2013-06-30 00:00:00.000
33405,20130630,12,1,1,84,90.120000000000005,2013-06-30 00:00:00.000
33406,20130630,12,1,1,85,81.609999999999999,2013-06-30 00:00:00.000
33407,20130630,12,1,1,87,383.74000000000001,2013-06-30 00:00:00.000
33408,20130630,12,1,1,89,89.060000000000002,2013-06-30 00:00:00.000
33409,20130630,12,1,1,90,135.87,2013-06-30 00:00:00.000
33410,20130630,12,1,1,91,-107.75,2013-06-30 00:00:00.000
33411,20130630,12,1,1,92,180.55000000000001,2013-06-30 00:00:00.000
33412,20130630,12,1,1,94,99.700000000000003,2013-06-30 00:00:00.000
33413,20130630,12,1,1,96,4.0,2013-06-30 00:00:00.000
33414,20130630,12,2,1,12,43674.980000000003,2013-06-30 00:00:00.000
33415,20130630,12,2,1,60,5334.8999999999996,2013-06-30 00:00:00.000
33416,20130630,12,2,1,61,438.0,2013-06-30 00:00:00.000
33417,20130630,12,2,1,62,328.42000000000002,2013-06-30 00:00:00.000
33418,20130630,12,2,1,65,55.020000000000003,2013-06-30 00:00:00.000
33419,20130630,12,2,1,66,49.700000000000003,2013-06-30 00:00:00.000
33420,20130630,12,2,1,67,26.289999999999999,2013-06-30 00:00:00.000
33421,20130630,12,2,1,68,19.91,2013-06-30 00:00:00.000
33422,20130630,12,2,1,69,6.0800000000000001,2013-06-30 00:00:00.000
33423,20130630,12,2,1,71,8.2100000000000009,2013-06-30 00:00:00.000
33424,20130630,12,2,1,73,39.060000000000002,2013-06-30 00:00:00.000
33425,20130630,12,2,1,74,282.68000000000001,2013-06-30 00:00:00.000
33426,20130630,12,2,1,76,50.759999999999998,2013-06-30 00:00:00.000
33427,20130630,12,2,1,77,90.120000000000005,2013-06-30 00:00:00.000
33428,20130630,12,2,1,78,43.310000000000002,2013-06-30 00:00:00.000
33429,20130630,12,2,1,80,112.45999999999999,2013-06-30 00:00:00.000
33430,20130630,12,2,1,81,69.909999999999997,2013-06-30 00:00:00.000
33431,20130630,12,2,1,82,7.1399999999999997,2013-06-30 00:00:00.000
33432,20130630,12,2,1,83,24.16,2013-06-30 00:00:00.000
33433,20130630,12,2,1,84,20.969999999999999,2013-06-30 00:00:00.000
33434,20130630,12,2,1,85,19.91,2013-06-30 00:00:00.000
33435,20130630,12,2,1,87,96.510000000000005,2013-06-30 00:00:00.000
33436,20130630,12,2,1,89,20.969999999999999,2013-06-30 00:00:00.000
33437,20130630,12,2,1,90,31.609999999999999,2013-06-30 00:00:00.000
33438,20130630,12,2,1,91,-23.710000000000001,2013-06-30 00:00:00.000
33439,20130630,12,2,1,92,42.25,2013-06-30 00:00:00.000
33440,20130630,12,2,1,94,24.16,2013-06-30 00:00:00.000
33441,20130630,12,2,1,96,1.0,2013-06-30 00:00:00.000
33442,20130630,12,6,1,52,3971.0500000000002,2013-06-30 00:00:00.000
33443,20130630,12,6,1,53,1324.1900000000001,2013-06-30 00:00:00.000
33444,20130630,12,6,1,54,42.25,2013-06-30 00:00:00.000
33445,20130630,12,6,1,56,49042.099999999999,2013-06-30 00:00:00.000
33446,20130630,12,6,1,57,7941.3299999999999,2013-06-30 00:00:00.000
33447,20130630,12,6,1,60,40715.349999999999,2013-06-30 00:00:00.000
33448,20130630,12,6,1,61,3760.4000000000001,2013-06-30 00:00:00.000
33449,20130630,12,6,1,62,2924.2199999999998,2013-06-30 00:00:00.000
33450,20130630,12,6,1,63,2647.6199999999999,2013-06-30 00:00:00.000
33451,20130630,12,6,1,65,511.41000000000003,2013-06-30 00:00:00.000
33452,20130630,12,6,1,66,464.60000000000002,2013-06-30 00:00:00.000
33453,20130630,12,6,1,67,239.06,2013-06-30 00:00:00.000
33454,20130630,12,6,1,68,179.49000000000001,2013-06-30 00:00:00.000
33455,20130630,12,6,1,69,51.82,2013-06-30 00:00:00.000
33456,20130630,12,6,1,71,77.359999999999999,2013-06-30 00:00:00.000
33457,20130630,12,6,1,72,397.57999999999998,2013-06-30 00:00:00.000
33458,20130630,12,6,1,73,343.31999999999999,2013-06-30 00:00:00.000
33459,20130630,12,6,1,74,370.98000000000002,2013-06-30 00:00:00.000
33460,20130630,12,6,1,76,1455.04,2013-06-30 00:00:00.000
33461,20130630,12,6,1,77,750.76999999999998,2013-06-30 00:00:00.000
33462,20130630,12,6,1,78,216.72,2013-06-30 00:00:00.000
33463,20130630,12,6,1,80,813.53999999999996,2013-06-30 00:00:00.000
33464,20130630,12,6,1,81,503.95999999999998,2013-06-30 00:00:00.000
33465,20130630,12,6,1,82,48.630000000000003,2013-06-30 00:00:00.000
33466,20130630,12,6,1,83,170.97999999999999,2013-06-30 00:00:00.000
33467,20130630,12,6,1,84,141.19,2013-06-30 00:00:00.000
33468,20130630,12,6,1,85,136.93000000000001,2013-06-30 00:00:00.000
33469,20130630,12,6,1,87,766.73000000000002,2013-06-30 00:00:00.000
33470,20130630,12,6,1,89,138.0,2013-06-30 00:00:00.000
33471,20130630,12,6,1,90,212.47,2013-06-30 00:00:00.000
33472,20130630,12,6,1,91,-168.38999999999999,2013-06-30 00:00:00.000
33473,20130630,12,6,1,92,282.68000000000001,2013-06-30 00:00:00.000
33474,20130630,12,6,1,94,8269.0,2013-06-30 00:00:00.000
33475,20130630,12,6,1,96,8.0,2013-06-30 00:00:00.000
33476,20130630,12,6,1,97,348.0,2013-06-30 00:00:00.000
33477,20130630,12,6,1,99,35000.0,2013-06-30 00:00:00.000
33478,20130630,12,6,1,101,132350.03,2013-06-30 00:00:00.000
33479,20130630,12,7,1,4,170740.10999999999,2013-06-30 00:00:00.000
33480,20130630,12,7,1,6,325589.79999999999,2013-06-30 00:00:00.000
33481,20130630,12,7,1,7,9167.9500000000007,2013-06-30 00:00:00.000
33482,20130630,12,7,1,8,6512.5799999999999,2013-06-30 00:00:00.000
33483,20130630,12,7,1,13,47372.919999999998,2013-06-30 00:00:00.000
33484,20130630,12,7,1,14,35163.120000000003,2013-06-30 00:00:00.000
33485,20130630,12,7,1,15,62513.629999999997,2013-06-30 00:00:00.000
33486,20130630,12,7,1,18,5255.1099999999997,2013-06-30 00:00:00.000
33487,20130630,12,7,1,19,16743.619999999999,2013-06-30 00:00:00.000
33488,20130630,12,7,1,20,4833.8299999999999,2013-06-30 00:00:00.000
33489,20130630,12,7,1,21,34058.839999999997,2013-06-30 00:00:00.000
33490,20130630,12,7,1,22,4508.29,2013-06-30 00:00:00.000
33491,20130630,12,7,1,23,1843.3499999999999,2013-06-30 00:00:00.000
33492,20130630,12,7,1,24,10295.629999999999,2013-06-30 00:00:00.000
33493,20130630,12,7,1,28,8004.1000000000004,2013-06-30 00:00:00.000
33494,20130630,12,7,1,29,67162.649999999994,2013-06-30 00:00:00.000
33495,20130630,12,7,1,31,32805.629999999997,2013-06-30 00:00:00.000
33496,20130630,12,7,1,32,11072.24,2013-06-30 00:00:00.000
33497,20130630,12,7,1,33,10916.92,2013-06-30 00:00:00.000
33498,20130630,12,7,1,34,22107.549999999999,2013-06-30 00:00:00.000
33499,20130630,12,7,1,35,25891.669999999998,2013-06-30 00:00:00.000
33500,20130630,12,7,1,37,26594.869999999999,2013-06-30 00:00:00.000
33501,20130630,12,7,1,38,13043.559999999999,2013-06-30 00:00:00.000
33502,20130630,12,7,1,39,37295.07,2013-06-30 00:00:00.000
33503,20130630,12,7,1,40,11680.76,2013-06-30 00:00:00.000
33504,20130630,12,7,1,43,198492.39999999999,2013-06-30 00:00:00.000
33505,20130630,12,7,1,46,305535.22999999998,2013-06-30 00:00:00.000
33506,20130630,12,7,1,100,7671.1099999999997,2013-06-30 00:00:00.000
33507,20130630,13,1,1,60,26391.220000000001,2013-06-30 00:00:00.000
33508,20130630,13,1,1,61,2438.1399999999999,2013-06-30 00:00:00.000
33509,20130630,13,1,1,62,1625.8399999999999,2013-06-30 00:00:00.000
33510,20130630,13,1,1,65,259.14999999999998,2013-06-30 00:00:00.000
33511,20130630,13,1,1,66,234.59,2013-06-30 00:00:00.000
33512,20130630,13,1,1,67,122.31,2013-06-30 00:00:00.000
33513,20130630,13,1,1,68,95.989999999999995,2013-06-30 00:00:00.000
33514,20130630,13,1,1,69,27.57,2013-06-30 00:00:00.000
33515,20130630,13,1,1,71,41.600000000000001,2013-06-30 00:00:00.000
33516,20130630,13,1,1,73,192.47999999999999,2013-06-30 00:00:00.000
33517,20130630,13,1,1,74,478.44999999999999,2013-06-30 00:00:00.000
33518,20130630,13,1,1,76,245.12,2013-06-30 00:00:00.000
33519,20130630,13,1,1,77,441.61000000000001,2013-06-30 00:00:00.000
33520,20130630,13,1,1,78,178.44999999999999,2013-06-30 00:00:00.000
