ProductKey,CultureName,ProductDescription
511,Tamil,?????? HL ????????? ?????? ??? ????????? ??????? ????????? ???????????????? ???? ??????????? ???????????????? ?????????? ??????????? ML ???????. ??? ??? ???? ?????????? ??????????. ??????????? ??????.
511,Telugu,?? HL ?????? ?????? ??? ???????? ????? ???????? ????? ??????? ML ?????? ?? ????-???????? ??????????? ??????.  ??? ????????? ????????? ???????????. ??????? ???????.
511,Tswana,Foreimi ya ML ke foreimi ya aluminiamo e e baakantsweng ka go gotediwa e e dirilweng ka tebego le boleng jo bo tshwanang le jwa foreimi ya rona la HL. E bereka sentle thata. Mofuta wa banna.
511,Ukrainian,"???? ????? ML ?????????????? ? ????????????? ???????? ?? ???? ????? ???????????, ?? ? ???? ????? HL, ???????????? ????? ????? ?????? ??????. ???? ???? ????? ????? ????????? ?????????????? ??????. ?????? ??? ?????????."
511,Urdu,ML ???? ?? ??? ??? ?? ???? ??? ??????? ???? ?? ??? ????? HL ?? ??? ?? ????? ????? ??? ????? ?? ???? ????? ??? ??? ?? ???? ???????? ????? ???? ??? ????? ?? ?????
511,Vietnamese,Khung ML la` khung nhìm da~ qua xu? ly' nhià?t co' ca'c chi tià't va` chÉ't luo?ng giì'ng vo'i khung HL cu?a chu'ng tìi. Khung na`y cho hià?u qua? su? du?ng cao. Kià?u xe nam.
511,Welsh,Mae'r ffrÉm ML yn ffrÉm alwminiwm wedi ei drin É gwres a wnaed gyda'r un manylder ac ansawdd É'n ffrÉm HL . Mae'n cynnig perfformiad uwchraddol. Fersiwn dynion.
511,Zulu,Ifremu le ML liyifremu le-aluminiyamu elisetshenzwe ukuze livimbele ukushisa elakhiwe ngezinto nangekhwalithi efana neyefremu lethu le HL. Linika umsebenzi osezingeni eliphezulu. Isihumusho sabesilisa.
512,Afrikaans,"Die ML-raam is 'n aluminiumraam wat met hitte behandel word, en wat met dieselfde detail en gehalte as ons HL-raam gemaak word. Dit bied voortreflike werkverrigting. Weergawe vir mans."
512,Albanian,"Trupi ML âshtâ njâ trup alumini i kalitur, i prodhuar me tâ njâjtân imtâsi dhe cilâsi si ajo e trupit tonâ HL. Ai ofron njâ rendiment tâ lartâ. Versioni pâr burra."
512,Basque,ML markoa beroarekin landutako aluminiozko marko bat da eta gure HL markoaren xehetasun eta kalitate berberak ditu. Errendimendu altuagoa eskaintzen du. Gizonentzako bertsioa.
512,Bosnian (Cyrillic),"ML ??? ?? ????????? ?? ??????? ???????????, ?? ????? ??????????? ? ????? ?????????? ??? ? ??? HL ???. ????? ?????????? ???????????. ????? ???????."
512,Bosnian (Latin),"ML ram je napravljen od kaljenog aluminijuma, sa istom preciznoscu i istim kvalitetom kao i nas HL ram. Pruza superiorne performanse. Muska verzija."
512,Brazilian,O ML Ç um quadro termotratado feito de alum°nio com os mesmos detalhes e a mesma qualidade que nosso quadro HL. Proporciona um desempenho excepcional. Versao masculina.
512,Bulgarian,???????????? ML ????? ? ????????? ???????? ????????? ? ? ????????? ??? ?????? ???????? ???? ?????? HL ?????. ?? ???????? ???????????? ???????? ?? ??????. ????? ??????.
512,Catalan,El quadre ML Çs un quadre d'alumini termotractat fabricat amb la mateixa atenci¢ al detall i qualitat que el nostre quadre HL. Ofereix un excel˙lent rendiment. Versi¢ per a homes.
512,Chinese - Hongkong,????????? ML ??,??????????????? HL ?????????????????????
512,Chinese - Trad,???????? ML ??,???????????????? HL ????,??????????????
512,Croatian,Toplotno obradeni aluminijski okvir ML izraden detaljno i kvalitetno kao i nas okvir HL. Nudi vrhunske performanse. Muska verzija.
512,Czech,Hlin°kovy r†m ML je tepelne zpracovany a vytvoreny se stejnym detailem a kvalitou jako r†m HL. Splnuje spickovÇ pozadavky. R†m je dod†v†n v p†nskÇ verzi.
512,Danish,"ML-stellet er et varmebehandlet aluminiumstel, der er fremstillet med samme detaljegrad og i samme kvalitet som vores HL-stel. Det giver en uovertruffen cykeloplevelse. Model til mënd."
512,Dutch,Het ML-frame is van getemperd aluminium met dezelfde nauwkeurigheid en kwaliteit als ons HL-frame. Voor superieure prestaties. Herenversie.
512,Estonian,"ML-raam on termiliselt tîîdeldud alumiiniumiraam, mis on valmistatud samade detailidega ja sama kvaliteediga nagu meie HL-raam. SuurepÑrane toimivus. Meeste mudel."
512,Farsi,"???? ML? ???? ?? ?????????? ? ????? ???? ??? ??? ?? ?? ???? ?????? ? ????? ???? HL ?? ????? ??? ???. ??? ???? ?????? ??? ?????? ?? ????. ??? ??????."
512,Finnish,"ML-runko on lÑmpîkÑsitelty alumiinirunko, joka on yhtÑ tarkasti suunniteltu ja laadukas kuin HL-runkomme. Sen suorituskyky on huippuluokkaa. Miesten malli."
512,Galician,O cadro ML Ç un cuadro de aluminio tratado con calor cos mesmos detalles e calidade que o noso cadro HL. Ofrece unhas prestaci¢ns superiores. Versi¢n para homes.
512,Greek,Á? „?‡?Â?? ML Ó??‡? ??‡ „?‡?Â?? ?Ó?Ê???? Ó„Ó?Ó??‡Â?‡? „?? Î?‡??ÁÓ? Á?? ?Î?‡ „???Á?Á‡ ?‡? „??Â??? ÂÁ?? ?Ó„Á?Ê??Ó?Ó? ÊÓ Á? „?‡?Â?? HL. „‡???Ó? ????Ì‡?Ó? Ó„?Î?ÂÓ??. ??Î?Â? ??‡ ??Á?Ó?.
512,Gujrati,????? HL ????? ??? ?? ???? ? ?????? ??? ?????????? ????? ML ????? ????????? ???????????? ??????????? ????? ??. ?? ???????? ????????????? ?????? ??? ??. ?????? ??????? ???????. 
512,Hindi,"ML ?????, HL ????? ?? ???? ???????? ?? ????????? ???? ??????????? ????? ?? ???? ???? ??. ?? ??????? ???????? ?????? ???? ??. ????? ???????. "
512,Hungarian,"Az ML v†z egy hokezelt alum°niumv†z, amelyet ugyanolyan rÇszletes kidolgoz†ssal Çs kiv†l¢ minosÇgben kÇsz°tÅnk, mint a HL v†zat. Kiv†l¢ teljes°tmÇnyt ny£jt. FÇrfi v†ltozat."
512,Icelandic,ML-stellid er £r †li og medhîndlad med hita. _ad er unnid med sîmu n†kvëmni og HL-stellid. Skilar miklum afkîstum. Karlastell.
512,Indonesian,Rangka ML adalah rangka aluminium yang melalui proses pemanasan dan terbuat dari materi dan kualitas yang sama dengan rangka HL kami. Rangka tersebut menghasilkan performa superior. Model untuk pria.
512,Inuktitut,ML tuz ]sN6gj5 n1qo6tymJ6 nFC/s/6 tuz nN7mic3uJ6 x7ml hC4nCwqtQ9li HL tuztg5. xvsi3]Xu4 wq3CicD8N3g6. xatyst4
512,Irish,Fr†ma dÇanta d'al£manam teasch¢ire†ilte is ea an fr†ma ML  a bhfuil na sonra° agus an ch†il°ocht chÇanna ann is at† in†r bhfr†ma HL. Feidhm°onn sÇ n°os fearr. Leagan na bhfear. 
512,Italian,Il telaio ML in alluminio con trattamento termico viene creato seguendo i medesimi standard di dettaglio e qualitÖ del telaio HL. Offre prestazioni eccezionali. Modello da uomo.
512,Kannada,ˇML ?????? ?????? HL ????????????? ?????? ??????????????? ???????????? ?????? ????? ????? ??? ?????? ??????? ????? ??????????? ?????????. ??? ????????? ?????????????????? ???????????. ?????? ???????.
512,Kazakh,"ML ??????? - ????????????? ????? ???????? ?????, ?? HL ?????????? ?????? ???????????? ?????? ??????? ????????. ?????? ??????????? ???????. ??????? ????????."
512,Konkani,ML ????? ?? ???? HL ?????? ??????? ???? ????? ??? ????????? ??? ??? ?????? ?????? ?????. ?? ??????? ???????????? ????. ?????????? ???????. 
512,Korean,ML ???? HL ???? ??? ?? ???? ??? ???? ??? ???? ????? ??? ??? ?????. (???)
512,Latvian,"ML ramis ir izgatavots no rudita aluminija, un ta detalas un kvalitate ir lidzvertigi HL ramim. Ramis nodrosina lielisku brauksanu. Paredzets viriesiem."
512,Lithuanian,"ML remas yra paveiktas siluma, pagamintas taip pat kruopsciai ir kokybiskai, kaip ir HL remas. Dar nasesnis. Vyriska versija."
512,Luxenbourgish,"Den ML-Kader ass een Aluminiumskader, deen mat Hâtzt behandelt gouf an deen dÇi selwecht Detailer a QualitÇit opweist wÇi eisen HL-Kader. E bitt eng excellent Leeschtung. Versioun fir MÑnner."
512,Macedonian,ML ??????? ? ???????? ????????? ???????????? ????? ??????????? ?? ?????? ???????? ? ?????? ???? ? HL ???????. ???? ????? ???? ?????????? ??????????. ????? ???????. 
512,Malaysian,Rangka ML adalah rangka aluminium yang dirawat haba yang diperbuat dengan perincian dan kualiti yang sama dengan rangka HL kami. Ia menawarkan prestasi lebih unggul. Versi lelaki.
512,Maori,"Ka whakamaimoatia te anga konumohe e kiia nei ko te ML ki te wera, a, ka hanga kia rite ona ahuatanga me tona kounga ki ta matou anga HL. He tikanga whakamahi tino pai ake tona. Ko ta te tane whakaaturanga tenei."
512,Marathi,"ML ??????? ?? ?????? HL ???????????????? ???????? ??? ??????? ???????, ??????-????????? ?????? ????????????? ??????? ???. ?? ??? ??????? ??? ????. ????????????? ?????."
512,Nepali,ML ????? ????? ??????? ????????? ????? ?? ?????? ??????? ?????? ????? ? ?????????? ?????? ?????? ? ??? ?????? HL ??????? ?. ?????? ????????? ???????? ??????. ?????????? ????????.
512,Norwegian,ML-rammen er en varmebehandlet aluminiumsramme av samme hoye kvalitet som vÜr HL-ramme. Uovertruffen ytelse. Herremodell.
512,Nynorsk,ML-ramma er ei varmebehandla aluminiumsramme av same hoge kvalitet som HL-ramma vÜr. EinestÜande yting. Herremodell.
512,Pashto,? ML ????? ?? ????? ????? ??? ???????? ????? ?? ?? ? ??? ????? ??? ??? ??? ? ??? ?? ?? ????? HL ????? ??? ??? ?? ?? ?? ???? ???? ????? ?????. ? ?????? ?????                                                                                                 .
512,Polish,"Rama ML to wykonywana w wysokiej temperaturze rama aluminiowa, kt¢rej poziom i jakosc wykonania odpowiadaja ramie HL. Ta rama oferuje doskonala wydajnosc. Wersja meska."
512,Portuguese (European),A estrutura ML Ç uma estrutura em alum°nio tratado termicamente com o mesmo detalhe e qualidade da estrutura HL. Proporciona um desempenho superior. Versao masculina.
512,Punjabi,ML ????? ??? ???????? ?????? ?????? ??? ????????? ?? ????? ?? ??? ??? ???? HL ????? ?? ????? ?? ???? ??? ??????? ?? ??? ????? ????? ??? ?? ???? ??????? ??? ???? ??? ?????? ?? ???????
512,Quecha,"ML siqichasqa aluminyumanta allin ruwasqam, allin ninawan HL kaqta hinalla. Anchatam llankan. Qarikunallapaq."
512,Romanian,"Cadrul ML este un cadru de aluminiu tratat termic, realizat cu aceeasi precizie si calitate ca si cadrul HL. Ofera performante superioare. Versiune pentru biciclete barbatesti."
512,Rumansh,"Il rom ML ä in rom d'aluminium tractÖ cun chalira, construç tenor ils medems criteris ed en la medema qualitad sco noss rom HL. El porscha prestaziuns excellentas. Versiun per umens."
512,Russian,"???? ML ?? ?????????????????? ???????? ???????????? ?? ??? ?? ?????????? ? ? ??? ?? ?????????, ??? ? ???? ???? HL. ???? ???????? ??????????????? ????????????????. ??????? ??????."
512,Serbian - Cyrillic,"ML ??? ?? ????????? ?? ??????? ???????????, ?? ????? ??????????? ? ????? ?????????? ??? ? ??? HL ???. ????? ?????????? ???????????. ????? ???????."
512,Serbian - Latin,"ML ram je napravljen od kaljenog aluminijuma, sa istom preciznoscu i istim kvalitetom kao i nas HL ram. Pruza superiorne performanse. Muska verzija."
512,Slovak,R†m ML je tepelne spracovany hlin°kovy r†m s rovnakymi detailmi a kvalitou ako r†m HL. Pon£ka skvely vykon. P†nska verzia.
512,Slovenian,"Okvir ML je toplotno obdelan aluminijasti okvir s kakovostjo izdelave na ravni modela HL, ki ponuja se vecjo zmogljivost. Moska razlicica."
512,Spanish,El cuadro ML es de aluminio tratado con calor fabricado con el mismo detalle y calidad que nuestro cuadro HL. Ofrece un rendimiento superior. Para hombres.
512,Swahili,Fremu ya ML ni fremu ya alumini iliyochomwa iliyotengezwa kwa ustadi sawa na ubora kama fremu yetu ya HL. Hutoa utendakazi wa juu. Toleo la wanaume.
512,Swedish,ML-ramen Ñr en vÑrmebehandlad aluminiumram tillverkad med samma precision och med samma hîga kvalitet som HL-ramen. Den ger îverlÑgsna prestanda. Herrmodell.
512,Tamil,?????? HL ????????? ?????? ??? ????????? ??????? ????????? ???????????????? ???? ??????????? ???????????????? ?????????? ??????????? ML ???????. ??? ??? ???? ?????????? ??????????. ??????????? ??????.
512,Telugu,?? HL ?????? ?????? ??? ???????? ????? ???????? ????? ??????? ML ?????? ?? ????-???????? ??????????? ??????.  ??? ????????? ????????? ???????????. ??????? ???????.
512,Tswana,Foreimi ya ML ke foreimi ya aluminiamo e e baakantsweng ka go gotediwa e e dirilweng ka tebego le boleng jo bo tshwanang le jwa foreimi ya rona la HL. E bereka sentle thata. Mofuta wa banna.
512,Ukrainian,"???? ????? ML ?????????????? ? ????????????? ???????? ?? ???? ????? ???????????, ?? ? ???? ????? HL, ???????????? ????? ????? ?????? ??????. ???? ???? ????? ????? ????????? ?????????????? ??????. ?????? ??? ?????????."
512,Urdu,ML ???? ?? ??? ??? ?? ???? ??? ??????? ???? ?? ??? ????? HL ?? ??? ?? ????? ????? ??? ????? ?? ???? ????? ??? ??? ?? ???? ???????? ????? ???? ??? ????? ?? ?????
512,Vietnamese,Khung ML la` khung nhìm da~ qua xu? ly' nhià?t co' ca'c chi tià't va` chÉ't luo?ng giì'ng vo'i khung HL cu?a chu'ng tìi. Khung na`y cho hià?u qua? su? du?ng cao. Kià?u xe nam.
512,Welsh,Mae'r ffrÉm ML yn ffrÉm alwminiwm wedi ei drin É gwres a wnaed gyda'r un manylder ac ansawdd É'n ffrÉm HL . Mae'n cynnig perfformiad uwchraddol. Fersiwn dynion.
512,Zulu,Ifremu le ML liyifremu le-aluminiyamu elisetshenzwe ukuze livimbele ukushisa elakhiwe ngezinto nangekhwalithi efana neyefremu lethu le HL. Linika umsebenzi osezingeni eliphezulu. Isihumusho sabesilisa.
513,Afrikaans,"Die ML-raam is 'n aluminiumraam wat met hitte behandel word, en wat met dieselfde detail en gehalte as ons HL-raam gemaak word. Dit bied voortreflike werkverrigting. Weergawe vir mans."
513,Albanian,"Trupi ML âshtâ njâ trup alumini i kalitur, i prodhuar me tâ njâjtân imtâsi dhe cilâsi si ajo e trupit tonâ HL. Ai ofron njâ rendiment tâ lartâ. Versioni pâr burra."
513,Basque,ML markoa beroarekin landutako aluminiozko marko bat da eta gure HL markoaren xehetasun eta kalitate berberak ditu. Errendimendu altuagoa eskaintzen du. Gizonentzako bertsioa.
513,Bosnian (Cyrillic),"ML ??? ?? ????????? ?? ??????? ???????????, ?? ????? ??????????? ? ????? ?????????? ??? ? ??? HL ???. ????? ?????????? ???????????. ????? ???????."
513,Bosnian (Latin),"ML ram je napravljen od kaljenog aluminijuma, sa istom preciznoscu i istim kvalitetom kao i nas HL ram. Pruza superiorne performanse. Muska verzija."
513,Brazilian,O ML Ç um quadro termotratado feito de alum°nio com os mesmos detalhes e a mesma qualidade que nosso quadro HL. Proporciona um desempenho excepcional. Versao masculina.
513,Bulgarian,???????????? ML ????? ? ????????? ???????? ????????? ? ? ????????? ??? ?????? ???????? ???? ?????? HL ?????. ?? ???????? ???????????? ???????? ?? ??????. ????? ??????.
513,Catalan,El quadre ML Çs un quadre d'alumini termotractat fabricat amb la mateixa atenci¢ al detall i qualitat que el nostre quadre HL. Ofereix un excel˙lent rendiment. Versi¢ per a homes.
513,Chinese - Hongkong,????????? ML ??,??????????????? HL ?????????????????????
513,Chinese - Trad,???????? ML ??,???????????????? HL ????,??????????????
513,Croatian,Toplotno obradeni aluminijski okvir ML izraden detaljno i kvalitetno kao i nas okvir HL. Nudi vrhunske performanse. Muska verzija.
513,Czech,Hlin°kovy r†m ML je tepelne zpracovany a vytvoreny se stejnym detailem a kvalitou jako r†m HL. Splnuje spickovÇ pozadavky. R†m je dod†v†n v p†nskÇ verzi.
513,Danish,"ML-stellet er et varmebehandlet aluminiumstel, der er fremstillet med samme detaljegrad og i samme kvalitet som vores HL-stel. Det giver en uovertruffen cykeloplevelse. Model til mënd."
513,Dutch,Het ML-frame is van getemperd aluminium met dezelfde nauwkeurigheid en kwaliteit als ons HL-frame. Voor superieure prestaties. Herenversie.
513,Estonian,"ML-raam on termiliselt tîîdeldud alumiiniumiraam, mis on valmistatud samade detailidega ja sama kvaliteediga nagu meie HL-raam. SuurepÑrane toimivus. Meeste mudel."
513,Farsi,"???? ML? ???? ?? ?????????? ? ????? ???? ??? ??? ?? ?? ???? ?????? ? ????? ???? HL ?? ????? ??? ???. ??? ???? ?????? ??? ?????? ?? ????. ??? ??????."
513,Finnish,"ML-runko on lÑmpîkÑsitelty alumiinirunko, joka on yhtÑ tarkasti suunniteltu ja laadukas kuin HL-runkomme. Sen suorituskyky on huippuluokkaa. Miesten malli."
513,Galician,O cadro ML Ç un cuadro de aluminio tratado con calor cos mesmos detalles e calidade que o noso cadro HL. Ofrece unhas prestaci¢ns superiores. Versi¢n para homes.
513,Greek,Á? „?‡?Â?? ML Ó??‡? ??‡ „?‡?Â?? ?Ó?Ê???? Ó„Ó?Ó??‡Â?‡? „?? Î?‡??ÁÓ? Á?? ?Î?‡ „???Á?Á‡ ?‡? „??Â??? ÂÁ?? ?Ó„Á?Ê??Ó?Ó? ÊÓ Á? „?‡?Â?? HL. „‡???Ó? ????Ì‡?Ó? Ó„?Î?ÂÓ??. ??Î?Â? ??‡ ??Á?Ó?.
513,Gujrati,????? HL ????? ??? ?? ???? ? ?????? ??? ?????????? ????? ML ????? ????????? ???????????? ??????????? ????? ??. ?? ???????? ????????????? ?????? ??? ??. ?????? ??????? ???????. 
513,Hindi,"ML ?????, HL ????? ?? ???? ???????? ?? ????????? ???? ??????????? ????? ?? ???? ???? ??. ?? ??????? ???????? ?????? ???? ??. ????? ???????. "
513,Hungarian,"Az ML v†z egy hokezelt alum°niumv†z, amelyet ugyanolyan rÇszletes kidolgoz†ssal Çs kiv†l¢ minosÇgben kÇsz°tÅnk, mint a HL v†zat. Kiv†l¢ teljes°tmÇnyt ny£jt. FÇrfi v†ltozat."
513,Icelandic,ML-stellid er £r †li og medhîndlad med hita. _ad er unnid med sîmu n†kvëmni og HL-stellid. Skilar miklum afkîstum. Karlastell.
513,Indonesian,Rangka ML adalah rangka aluminium yang melalui proses pemanasan dan terbuat dari materi dan kualitas yang sama dengan rangka HL kami. Rangka tersebut menghasilkan performa superior. Model untuk pria.
513,Inuktitut,ML tuz ]sN6gj5 n1qo6tymJ6 nFC/s/6 tuz nN7mic3uJ6 x7ml hC4nCwqtQ9li HL tuztg5. xvsi3]Xu4 wq3CicD8N3g6. xatyst4
513,Irish,Fr†ma dÇanta d'al£manam teasch¢ire†ilte is ea an fr†ma ML  a bhfuil na sonra° agus an ch†il°ocht chÇanna ann is at† in†r bhfr†ma HL. Feidhm°onn sÇ n°os fearr. Leagan na bhfear. 
513,Italian,Il telaio ML in alluminio con trattamento termico viene creato seguendo i medesimi standard di dettaglio e qualitÖ del telaio HL. Offre prestazioni eccezionali. Modello da uomo.
513,Kannada,ˇML ?????? ?????? HL ????????????? ?????? ??????????????? ???????????? ?????? ????? ????? ??? ?????? ??????? ????? ??????????? ?????????. ??? ????????? ?????????????????? ???????????. ?????? ???????.
513,Kazakh,"ML ??????? - ????????????? ????? ???????? ?????, ?? HL ?????????? ?????? ???????????? ?????? ??????? ????????. ?????? ??????????? ???????. ??????? ????????."
513,Konkani,ML ????? ?? ???? HL ?????? ??????? ???? ????? ??? ????????? ??? ??? ?????? ?????? ?????. ?? ??????? ???????????? ????. ?????????? ???????. 
513,Korean,ML ???? HL ???? ??? ?? ???? ??? ???? ??? ???? ????? ??? ??? ?????. (???)
513,Latvian,"ML ramis ir izgatavots no rudita aluminija, un ta detalas un kvalitate ir lidzvertigi HL ramim. Ramis nodrosina lielisku brauksanu. Paredzets viriesiem."
513,Lithuanian,"ML remas yra paveiktas siluma, pagamintas taip pat kruopsciai ir kokybiskai, kaip ir HL remas. Dar nasesnis. Vyriska versija."
513,Luxenbourgish,"Den ML-Kader ass een Aluminiumskader, deen mat Hâtzt behandelt gouf an deen dÇi selwecht Detailer a QualitÇit opweist wÇi eisen HL-Kader. E bitt eng excellent Leeschtung. Versioun fir MÑnner."
513,Macedonian,ML ??????? ? ???????? ????????? ???????????? ????? ??????????? ?? ?????? ???????? ? ?????? ???? ? HL ???????. ???? ????? ???? ?????????? ??????????. ????? ???????. 
513,Malaysian,Rangka ML adalah rangka aluminium yang dirawat haba yang diperbuat dengan perincian dan kualiti yang sama dengan rangka HL kami. Ia menawarkan prestasi lebih unggul. Versi lelaki.
513,Maori,"Ka whakamaimoatia te anga konumohe e kiia nei ko te ML ki te wera, a, ka hanga kia rite ona ahuatanga me tona kounga ki ta matou anga HL. He tikanga whakamahi tino pai ake tona. Ko ta te tane whakaaturanga tenei."
513,Marathi,"ML ??????? ?? ?????? HL ???????????????? ???????? ??? ??????? ???????, ??????-????????? ?????? ????????????? ??????? ???. ?? ??? ??????? ??? ????. ????????????? ?????."
513,Nepali,ML ????? ????? ??????? ????????? ????? ?? ?????? ??????? ?????? ????? ? ?????????? ?????? ?????? ? ??? ?????? HL ??????? ?. ?????? ????????? ???????? ??????. ?????????? ????????.
513,Norwegian,ML-rammen er en varmebehandlet aluminiumsramme av samme hoye kvalitet som vÜr HL-ramme. Uovertruffen ytelse. Herremodell.
513,Nynorsk,ML-ramma er ei varmebehandla aluminiumsramme av same hoge kvalitet som HL-ramma vÜr. EinestÜande yting. Herremodell.
513,Pashto,? ML ????? ?? ????? ????? ??? ???????? ????? ?? ?? ? ??? ????? ??? ??? ??? ? ??? ?? ?? ????? HL ????? ??? ??? ?? ?? ?? ???? ???? ????? ?????. ? ?????? ?????                                                                                                 .
513,Polish,"Rama ML to wykonywana w wysokiej temperaturze rama aluminiowa, kt¢rej poziom i jakosc wykonania odpowiadaja ramie HL. Ta rama oferuje doskonala wydajnosc. Wersja meska."
513,Portuguese (European),A estrutura ML Ç uma estrutura em alum°nio tratado termicamente com o mesmo detalhe e qualidade da estrutura HL. Proporciona um desempenho superior. Versao masculina.
513,Punjabi,ML ????? ??? ???????? ?????? ?????? ??? ????????? ?? ????? ?? ??? ??? ???? HL ????? ?? ????? ?? ???? ??? ??????? ?? ??? ????? ????? ??? ?? ???? ??????? ??? ???? ??? ?????? ?? ???????
513,Quecha,"ML siqichasqa aluminyumanta allin ruwasqam, allin ninawan HL kaqta hinalla. Anchatam llankan. Qarikunallapaq."
513,Romanian,"Cadrul ML este un cadru de aluminiu tratat termic, realizat cu aceeasi precizie si calitate ca si cadrul HL. Ofera performante superioare. Versiune pentru biciclete barbatesti."
513,Rumansh,"Il rom ML ä in rom d'aluminium tractÖ cun chalira, construç tenor ils medems criteris ed en la medema qualitad sco noss rom HL. El porscha prestaziuns excellentas. Versiun per umens."
513,Russian,"???? ML ?? ?????????????????? ???????? ???????????? ?? ??? ?? ?????????? ? ? ??? ?? ?????????, ??? ? ???? ???? HL. ???? ???????? ??????????????? ????????????????. ??????? ??????."
513,Serbian - Cyrillic,"ML ??? ?? ????????? ?? ??????? ???????????, ?? ????? ??????????? ? ????? ?????????? ??? ? ??? HL ???. ????? ?????????? ???????????. ????? ???????."
513,Serbian - Latin,"ML ram je napravljen od kaljenog aluminijuma, sa istom preciznoscu i istim kvalitetom kao i nas HL ram. Pruza superiorne performanse. Muska verzija."
513,Slovak,R†m ML je tepelne spracovany hlin°kovy r†m s rovnakymi detailmi a kvalitou ako r†m HL. Pon£ka skvely vykon. P†nska verzia.
513,Slovenian,"Okvir ML je toplotno obdelan aluminijasti okvir s kakovostjo izdelave na ravni modela HL, ki ponuja se vecjo zmogljivost. Moska razlicica."
513,Spanish,El cuadro ML es de aluminio tratado con calor fabricado con el mismo detalle y calidad que nuestro cuadro HL. Ofrece un rendimiento superior. Para hombres.
513,Swahili,Fremu ya ML ni fremu ya alumini iliyochomwa iliyotengezwa kwa ustadi sawa na ubora kama fremu yetu ya HL. Hutoa utendakazi wa juu. Toleo la wanaume.
513,Swedish,ML-ramen Ñr en vÑrmebehandlad aluminiumram tillverkad med samma precision och med samma hîga kvalitet som HL-ramen. Den ger îverlÑgsna prestanda. Herrmodell.
513,Tamil,?????? HL ????????? ?????? ??? ????????? ??????? ????????? ???????????????? ???? ??????????? ???????????????? ?????????? ??????????? ML ???????. ??? ??? ???? ?????????? ??????????. ??????????? ??????.
513,Telugu,?? HL ?????? ?????? ??? ???????? ????? ???????? ????? ??????? ML ?????? ?? ????-???????? ??????????? ??????.  ??? ????????? ????????? ???????????. ??????? ???????.
513,Tswana,Foreimi ya ML ke foreimi ya aluminiamo e e baakantsweng ka go gotediwa e e dirilweng ka tebego le boleng jo bo tshwanang le jwa foreimi ya rona la HL. E bereka sentle thata. Mofuta wa banna.
513,Ukrainian,"???? ????? ML ?????????????? ? ????????????? ???????? ?? ???? ????? ???????????, ?? ? ???? ????? HL, ???????????? ????? ????? ?????? ??????. ???? ???? ????? ????? ????????? ?????????????? ??????. ?????? ??? ?????????."
513,Urdu,ML ???? ?? ??? ??? ?? ???? ??? ??????? ???? ?? ??? ????? HL ?? ??? ?? ????? ????? ??? ????? ?? ???? ????? ??? ??? ?? ???? ???????? ????? ???? ??? ????? ?? ?????
513,Vietnamese,Khung ML la` khung nhìm da~ qua xu? ly' nhià?t co' ca'c chi tià't va` chÉ't luo?ng giì'ng vo'i khung HL cu?a chu'ng tìi. Khung na`y cho hià?u qua? su? du?ng cao. Kià?u xe nam.
513,Welsh,Mae'r ffrÉm ML yn ffrÉm alwminiwm wedi ei drin É gwres a wnaed gyda'r un manylder ac ansawdd É'n ffrÉm HL . Mae'n cynnig perfformiad uwchraddol. Fersiwn dynion.
513,Zulu,Ifremu le ML liyifremu le-aluminiyamu elisetshenzwe ukuze livimbele ukushisa elakhiwe ngezinto nangekhwalithi efana neyefremu lethu le HL. Linika umsebenzi osezingeni eliphezulu. Isihumusho sabesilisa.
515,Afrikaans,Sintetiese leer. Spog met jel vir verhoogde gemak.
515,Albanian,Lâkurâ sintetike. Mbulesâ shale prej xheli pâr njâ rehati mâ tâ madhe.
515,Basque,Larru sintetikoa. Gelaren itxura dauka erosotasun gehiago eskaintzeko.
515,Bosnian (Cyrillic),?????????? ????. ?????????? ?? ?? ????? ?? ???????? ????????.
515,Bosnian (Latin),Sinteticka koza. Isporucuje se sa gelom za povecanu udobnost.
515,Brazilian,Couro sintÇtico. Com gel para maior conforto.
515,Bulgarian,"?????????? ????, ????????? ? ??? ?? ??-????? ???????."
515,Catalan,Pell sintätica. Incorpora gel per a mÇs comoditat.
515,Chinese - Hongkong,????????,???????
515,Chinese - Trad,????????,???????
515,Croatian,Sinteticka koza. Sadrzi gel za povecanu udobnost.
515,Czech,Syntetick† kuze. Osahuje gel pro vets° pohodl°.
515,Danish,Syntetisk lëder. Med gel for oget komfort.
515,Dutch,Synthetisch leer. Met gel voor meer comfort.
515,Estonian,SÅnteetiline nahk. Suurema mugavuse tagamiseks sisaldab geeli.
515,Farsi,??? ??????. ????? ?? ???? ????? ?????.
515,Finnish,Keinonahkaa. SisÑltÑÑ geeliÑ kÑyttîmukavuuden lisÑÑmiseksi.
515,Galician,Pel sintÇtica. Disp¢n de xel para mellorar a comodidade.
515,Greek,‰???ÓÁ??? Î??Ê‡. Î?‡??ÁÓ? ???? ??‡ „Ó??ÂÂ?ÁÓ?? ??ÓÂ?.
515,Gujrati,????????? ????. ??? ???? ???? ??? ???????? ??? ??.  
515,Hindi,??????? ????. ???????? ???? ?? ??? ????? ?? ??? ??. 
515,Hungarian,"Mubor, a kÇnyelem ÇrdekÇben zselÇtîltÇssel."
515,Icelandic,Gerviledur. Med geli sem eykur _ëgindi.
515,Indonesian,Kulit sintetis. Dilengkapi gel untuk meningkatkan kenyamanan.
